DATA,REGIO_CODI,REGIO,AGA_CODI,AGA,SECTOR_CODI,SECTOR,ABS_CODI,ABS,SEXE_CODI,SEXE,EDAT,POBLACIO_DIANA,VACUNACIO_INICIADA,VACUNACIO_COMPLETADA
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,214,SANT JOAN DESPÍ 2,1,Dona,20 a 24,336,307,299
12/01/2022,6200,CAMP DE TARRAGONA,07,Baix Camp i Priorat,6259,BAIX CAMP-PRIORAT,091,CAMBRILS,1,Dona,30 a 34,887,662,642
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,141,LLEIDA RURAL 1-NORD,0,Home,80 o més,531,515,514
12/01/2022,7803,BARCELONA CIUTAT,71,Barcelona Litoral Mar,7847,BARCELONA SANT MARTÍ,072,BARCELONA 10-B,0,Home,65 a 69,642,593,587
12/01/2022,7801,METROPOLITANA SUD,62,Garraf,7865,ALT PENEDÈS-GARRAF,380,VILANOVA I LA GELTRU 3,1,Dona,80 o més,824,770,766
12/01/2022,7100,ALT PIRINEU I ARAN,37,Alta Ribagorça,7164,ALT PIRINEU,180,ALTA RIBAGORÇA,1,Dona,55 a 59,121,110,109
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,104,CERDANYOLA DEL VALLÈS 1,0,Home,12 a 14,396,290,211
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7855,BARCELONA SANT ANDREU,067,BARCELONA 9-C,0,Home,80 o més,1100,1048,1039
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,291,L'HOSPITALET DE LLOBREGAT 4-TORRAS,0,Home,80 o més,600,576,575
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,116,ESPLUGUES DE LLOBREGAT 1,1,Dona,50 a 54,643,610,604
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,152,MATARÓ 1,1,Dona,35 a 39,641,559,552
12/01/2022,6400,GIRONA,58,Gironès Sud i Selva Interior,6462,GIRONA SUD,100,CASSÀ DE LA SELVA,0,Home,70 a 74,701,672,667
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,344,SABADELL 4-A,0,Home,70 a 74,415,397,393
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,140,LLEIDA 6,0,Home,55 a 59,673,616,607
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,155,MATARÓ 4,1,Dona,35 a 39,680,603,590
12/01/2022,7100,ALT PIRINEU I ARAN,04,Aran,7107,ARAN,007,ARAN,0,Home,75 a 79,151,147,145
12/01/2022,7802,METROPOLITANA NORD,68,Baix Vallès,7842,VALLÈS ORIENTAL,300,LA LLAGOSTA,1,Dona,40 a 44,570,512,505
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,216,SANT JUST DESVERN,0,Home,12 a 14,363,270,192
12/01/2022,7803,BARCELONA CIUTAT,71,Barcelona Litoral Mar,7846,BARCELONA CIUTAT VELLA,018,BARCELONA 1-C,0,Home,60 a 64,414,345,334
12/01/2022,7801,METROPOLITANA SUD,65,Baix Llobregat Nord,7831,BAIX LLOBREGAT NORD,360,MARTORELL RURAL,1,Dona,15 a 19,944,873,860
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7849,BARCELONA SANTS-MONTJUÏC,038,BARCELONA 3-G,0,Home,25 a 29,786,650,633
12/01/2022,6700,CATALUNYA CENTRAL,59,Bages i Solsonès,6763,SOLSONÈS-BAGES-BERGUEDÀ,211,NAVARCLES - SANT FRUITÓS DE BAGES,1,Dona,35 a 39,726,610,591
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,181,PONTS,1,Dona,50 a 54,140,130,130
12/01/2022,6700,CATALUNYA CENTRAL,60,Berguedà,6763,SOLSONÈS-BAGES-BERGUEDÀ,128,BAIX BERGUEDÀ,1,Dona,25 a 29,269,217,210
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,388,SANT CUGAT DEL VALLÈS-1,1,Dona,0 a 11,1749,443,33
12/01/2022,6200,CAMP DE TARRAGONA,07,Baix Camp i Priorat,6259,BAIX CAMP-PRIORAT,188,RIUDOMS,1,Dona,20 a 24,278,236,233
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,388,SANT CUGAT DEL VALLÈS-1,0,Home,35 a 39,908,758,730
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7852,BARCELONA GRÀCIA,358,BARCELONA-6E,0,Home,35 a 39,916,759,740
12/01/2022,6700,CATALUNYA CENTRAL,22,Osona,6745,OSONA,253,TONA,0,Home,15 a 19,418,387,373
12/01/2022,7801,METROPOLITANA SUD,63,Baix Llobregat Litoral i Viladecans,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,373,BEGUES,0,Home,80 o més,106,100,98
12/01/2022,6400,GIRONA,57,Gironès Nord i Pla de l'Estany,6462,GIRONA SUD,124,GIRONA 1,1,Dona,80 o més,857,807,794
12/01/2022,6200,CAMP DE TARRAGONA,08,Baix Penedès,6258,TARRAGONÈS-BAIX PENEDÈS,357,CALAFELL,1,Dona,15 a 19,670,564,549
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,310,RUBÍ 2,1,Dona,70 a 74,770,725,721
12/01/2022,7801,METROPOLITANA SUD,62,Garraf,7865,ALT PENEDÈS-GARRAF,394,ROQUETES-CANYELLES,1,Dona,20 a 24,510,433,415
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,387,RIPOLLET-2,1,Dona,75 a 79,246,236,234
12/01/2022,6700,CATALUNYA CENTRAL,19,Anoia,6735,ANOIA,131,ANOIA RURAL,1,Dona,35 a 39,283,226,218
12/01/2022,6400,GIRONA,53,Garrotxa,6461,GIRONA NORD,171,OLOT,0,Home,25 a 29,1301,988,927
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,282,BADALONA 11,1,Dona,30 a 34,540,464,451
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,106,CERVERA,0,Home,30 a 34,636,461,440
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,223,SANTA COLOMA DE GRAMENET 2,0,Home,50 a 54,581,513,511
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,086,LES BORGES BLANQUES,0,Home,30 a 34,479,373,361
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,310,RUBÍ 2,1,Dona,55 a 59,1028,950,938
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,369,CORBERA DE LLOBREGAT,1,Dona,15 a 19,567,519,506
12/01/2022,7801,METROPOLITANA SUD,63,Baix Llobregat Litoral i Viladecans,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,265,VILADECANS 1,1,Dona,80 o més,728,691,687
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7854,BARCELONA NOU BARRIS,385,BARCELONA 8-J,0,Home,60 a 64,681,638,633
12/01/2022,7802,METROPOLITANA NORD,69,Vallès Oriental Central,7842,VALLÈS ORIENTAL,286,GRANOLLERS 3 - CENTRE EST,0,Home,80 o més,709,683,674
12/01/2022,6400,GIRONA,58,Gironès Sud i Selva Interior,6462,GIRONA SUD,005,ANGLÈS,0,Home,30 a 34,369,286,276
12/01/2022,7801,METROPOLITANA SUD,62,Garraf,7865,ALT PENEDÈS-GARRAF,317,VILANOVA I LA GELTRÚ 2,0,Home,12 a 14,454,309,236
12/01/2022,6700,CATALUNYA CENTRAL,59,Bages i Solsonès,6763,SOLSONÈS-BAGES-BERGUEDÀ,236,EL SOLSONÈS,0,Home,65 a 69,388,352,343
12/01/2022,6400,GIRONA,51,Alt Empordà,6461,GIRONA NORD,119,FIGUERES,1,Dona,40 a 44,2091,1714,1673
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,108,CORNELLÀ DE LLOBREGAT 1,0,Home,50 a 54,1563,1471,1454
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,344,SABADELL 4-A,1,Dona,30 a 34,418,380,366
12/01/2022,6400,GIRONA,54,Ripollès,6461,GIRONA NORD,187,RIPOLL-SANT JOAN DE LES ABADESSES,0,Home,45 a 49,591,514,508
12/01/2022,6400,GIRONA,58,Gironès Sud i Selva Interior,6462,GIRONA SUD,008,ARBÚCIES/SANT HILARI,1,Dona,45 a 49,444,355,351
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7853,BARCELONA HORTA-GUINARDÓ,051,BARCELONA 7-A,0,Home,65 a 69,514,482,479
12/01/2022,7801,METROPOLITANA SUD,65,Baix Llobregat Nord,7831,BAIX LLOBREGAT NORD,201,SANT ANDREU DE LA BARCA,0,Home,12 a 14,586,430,323
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7849,BARCELONA SANTS-MONTJUÏC,032,BARCELONA 3-A,0,Home,50 a 54,978,819,809
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,334,ALMACELLES,1,Dona,45 a 49,316,290,287
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7851,BARCELONA EIXAMPLE,024,BARCELONA 2-D,0,Home,25 a 29,968,705,675
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,276,BADALONA 5,1,Dona,12 a 14,366,175,140
12/01/2022,7801,METROPOLITANA SUD,65,Baix Llobregat Nord,7831,BAIX LLOBREGAT NORD,149,MARTORELL,1,Dona,15 a 19,913,800,786
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7850,BARCELONA SARRIÀ-SANT GERVASI,046,BARCELONA 5-E,1,Dona,45 a 49,1400,1215,1200
12/01/2022,7801,METROPOLITANA SUD,25,L'Hospitalet Sud i el Prat de Llobregat,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,297,L'HOSPITALET DE LLOBREGAT 10 - C.SERRA,1,Dona,75 a 79,439,426,422
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7849,BARCELONA SANTS-MONTJUÏC,400,BARCELONA 3-I,0,Home,65 a 69,661,623,618
12/01/2022,7801,METROPOLITANA SUD,61,Alt Penedès,7865,ALT PENEDÈS-GARRAF,176,PENEDÈS RURAL,1,Dona,12 a 14,631,436,313
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,250,TERRASSA D,0,Home,30 a 34,865,704,676
12/01/2022,7803,BARCELONA CIUTAT,71,Barcelona Litoral Mar,7847,BARCELONA SANT MARTÍ,079,BARCELONA 10-I,0,Home,40 a 44,423,359,344
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,281,BADALONA 10,0,Home,65 a 69,213,200,193
12/01/2022,7802,METROPOLITANA NORD,69,Vallès Oriental Central,7842,VALLÈS ORIENTAL,285,GRANOLLERS 2 - NORD,0,Home,55 a 59,1047,961,951
12/01/2022,7802,METROPOLITANA NORD,68,Baix Vallès,7842,VALLÈS ORIENTAL,391,PALAU-SOLITÀ I PLEGAMANS,0,Home,55 a 59,565,525,521
12/01/2022,6700,CATALUNYA CENTRAL,59,Bages i Solsonès,6763,SOLSONÈS-BAGES-BERGUEDÀ,098,MONTSERRAT,0,Home,45 a 49,768,670,656
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7849,BARCELONA SANTS-MONTJUÏC,035,BARCELONA 3-D,0,Home,35 a 39,1375,1126,1097
12/01/2022,6400,GIRONA,53,Garrotxa,6461,GIRONA NORD,347,VALL D'EN BAS,0,Home,45 a 49,275,246,242
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7849,BARCELONA SANTS-MONTJUÏC,033,BARCELONA 3-B,1,Dona,60 a 64,779,704,695
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,117,ESPLUGUES DE LLOBREGAT 2,0,Home,30 a 34,756,596,574
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,341,BADALONA 7A,1,Dona,15 a 19,510,449,432
12/01/2022,6700,CATALUNYA CENTRAL,19,Anoia,6735,ANOIA,372,IGUALADA-2,0,Home,70 a 74,512,487,480
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,226,SANTA COLOMA DE GRAMENET 5,0,Home,15 a 19,573,428,406
12/01/2022,7801,METROPOLITANA SUD,25,L'Hospitalet Sud i el Prat de Llobregat,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,183,EL PRAT DE LLOBREGAT 2,0,Home,70 a 74,795,761,758
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7855,BARCELONA SANT ANDREU,065,BARCELONA 9-A,0,Home,15 a 19,718,646,631
12/01/2022,6400,GIRONA,55,Alt Maresme,6462,GIRONA SUD,093,CANET DE MAR,0,Home,12 a 14,474,342,274
12/01/2022,7802,METROPOLITANA NORD,68,Baix Vallès,7842,VALLÈS ORIENTAL,150,MARTORELLES,0,Home,45 a 49,677,605,596
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,140,LLEIDA 6,0,Home,65 a 69,394,364,361
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,097,CASTELLAR DEL VALLÈS,1,Dona,30 a 34,646,554,541
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7852,BARCELONA GRÀCIA,049,BARCELONA 6-C,0,Home,55 a 59,635,570,569
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,345,SABADELL 4-B,0,Home,70 a 74,448,426,424
12/01/2022,7803,BARCELONA CIUTAT,71,Barcelona Litoral Mar,7847,BARCELONA SANT MARTÍ,079,BARCELONA 10-I,1,Dona,25 a 29,352,285,272
12/01/2022,6700,CATALUNYA CENTRAL,19,Anoia,6735,ANOIA,372,IGUALADA-2,0,Home,0 a 11,1081,191,17
12/01/2022,7801,METROPOLITANA SUD,61,Alt Penedès,7865,ALT PENEDÈS-GARRAF,176,PENEDÈS RURAL,1,Dona,55 a 59,1197,1089,1081
12/01/2022,6700,CATALUNYA CENTRAL,59,Bages i Solsonès,6763,SOLSONÈS-BAGES-BERGUEDÀ,167,NAVÀS/BALSARENY,0,Home,40 a 44,364,312,305
12/01/2022,6300,TERRES DE L'EBRE,50,Montsià,6360,TERRES DE L'EBRE,206,SANT CARLES DE LA RÀPITA,0,Home,45 a 49,996,826,805
12/01/2022,7801,METROPOLITANA SUD,25,L'Hospitalet Sud i el Prat de Llobregat,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,292,L'HOSPITALET DE LLOBREGAT 5-S.EULÀLIA N.,1,Dona,25 a 29,521,432,417
12/01/2022,6300,TERRES DE L'EBRE,49,Baix Ebre,6360,TERRES DE L'EBRE,113,DELTEBRE,1,Dona,25 a 29,313,275,266
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,086,LES BORGES BLANQUES,0,Home,35 a 39,479,395,380
12/01/2022,6700,CATALUNYA CENTRAL,60,Berguedà,6763,SOLSONÈS-BAGES-BERGUEDÀ,082,BERGA,0,Home,25 a 29,556,422,399
12/01/2022,7801,METROPOLITANA SUD,63,Baix Llobregat Litoral i Viladecans,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,373,BEGUES,0,Home,12 a 14,181,135,102
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,274,BADALONA 3,0,Home,60 a 64,596,556,549
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,252,TERRASSA F,1,Dona,70 a 74,996,925,920
12/01/2022,6700,CATALUNYA CENTRAL,59,Bages i Solsonès,6763,SOLSONÈS-BAGES-BERGUEDÀ,096,CARDONA,1,Dona,12 a 14,81,55,49
12/01/2022,7801,METROPOLITANA SUD,62,Garraf,7865,ALT PENEDÈS-GARRAF,316,VILANOVA I LA GELTRÚ 1,1,Dona,40 a 44,845,755,745
12/01/2022,6700,CATALUNYA CENTRAL,19,Anoia,6735,ANOIA,372,IGUALADA-2,0,Home,40 a 44,790,678,665
12/01/2022,7801,METROPOLITANA SUD,25,L'Hospitalet Sud i el Prat de Llobregat,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,297,L'HOSPITALET DE LLOBREGAT 10 - C.SERRA,1,Dona,15 a 19,167,155,149
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7854,BARCELONA NOU BARRIS,064,BARCELONA 8-H,1,Dona,55 a 59,526,469,466
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,389,SANT CUGAT DEL VALLÈS-2,1,Dona,25 a 29,947,769,743
12/01/2022,7802,METROPOLITANA NORD,68,Baix Vallès,7842,VALLÈS ORIENTAL,349,MOLLET DEL VALLÈS-2 OEST,1,Dona,50 a 54,1185,1098,1086
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,140,LLEIDA 6,0,Home,70 a 74,334,311,310
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,276,BADALONA 5,0,Home,0 a 11,1218,109,11
12/01/2022,7802,METROPOLITANA NORD,67,Baix Montseny,7842,VALLÈS ORIENTAL,207,SANT CELONI,0,Home,45 a 49,1823,1574,1547
12/01/2022,7100,ALT PIRINEU I ARAN,37,Alta Ribagorça,7164,ALT PIRINEU,180,ALTA RIBAGORÇA,1,Dona,50 a 54,143,131,131
12/01/2022,6700,CATALUNYA CENTRAL,22,Osona,6745,OSONA,351,VIC-2 SUD,0,Home,75 a 79,335,324,322
12/01/2022,6400,GIRONA,51,Alt Empordà,6461,GIRONA NORD,267,VILAFANT,0,Home,0 a 11,784,160,19
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,369,CORBERA DE LLOBREGAT,0,Home,25 a 29,452,369,353
12/01/2022,6700,CATALUNYA CENTRAL,60,Berguedà,6763,SOLSONÈS-BAGES-BERGUEDÀ,128,BAIX BERGUEDÀ,0,Home,30 a 34,277,225,212
12/01/2022,7802,METROPOLITANA NORD,69,Vallès Oriental Central,7842,VALLÈS ORIENTAL,284,GRANOLLERS 1 -OEST,0,Home,15 a 19,747,617,585
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7850,BARCELONA SARRIÀ-SANT GERVASI,045,BARCELONA 5-D,1,Dona,50 a 54,794,700,695
12/01/2022,6400,GIRONA,51,Alt Empordà,6461,GIRONA NORD,119,FIGUERES,0,Home,30 a 34,1588,1157,1071
12/01/2022,6300,TERRES DE L'EBRE,48,Altebrat,6360,TERRES DE L'EBRE,120,FLIX,1,Dona,25 a 29,144,124,123
12/01/2022,6200,CAMP DE TARRAGONA,08,Baix Penedès,6258,TARRAGONÈS-BAIX PENEDÈS,357,CALAFELL,1,Dona,20 a 24,688,576,549
12/01/2022,6400,GIRONA,51,Alt Empordà,6461,GIRONA NORD,177,PERALADA,0,Home,65 a 69,222,198,197
12/01/2022,7801,METROPOLITANA SUD,24,Baix Llobregat Centre i Fontsanta -L'H N,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,261,VALLIRANA,0,Home,25 a 29,497,394,368
12/01/2022,6400,GIRONA,54,Ripollès,6461,GIRONA NORD,343,RIBES DE FRESER-CAMPDEVÀNOL,1,Dona,20 a 24,104,97,93
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7853,BARCELONA HORTA-GUINARDÓ,056,BARCELONA 7-F,1,Dona,25 a 29,463,388,379
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7851,BARCELONA EIXAMPLE,022,BARCELONA 2-B,0,Home,15 a 19,530,476,462
12/01/2022,7801,METROPOLITANA SUD,63,Baix Llobregat Litoral i Viladecans,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,373,BEGUES,1,Dona,40 a 44,261,220,216
12/01/2022,6300,TERRES DE L'EBRE,49,Baix Ebre,6360,TERRES DE L'EBRE,260,ULLDECONA,0,Home,25 a 29,316,226,220
12/01/2022,7801,METROPOLITANA SUD,63,Baix Llobregat Litoral i Viladecans,7866,BAIX LLOBREGAT CENTRE-LITORAL I L'H,265,VILADECANS 1,1,Dona,0 a 11,1364,448,38
12/01/2022,7803,BARCELONA CIUTAT,70,Barcelona Dreta,7855,BARCELONA SANT ANDREU,067,BARCELONA 9-C,1,Dona,55 a 59,1365,1268,1257
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,106,CERVERA,0,Home,70 a 74,458,425,421
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,245,TÀRREGA,1,Dona,70 a 74,578,537,530
12/01/2022,6700,CATALUNYA CENTRAL,60,Berguedà,6763,SOLSONÈS-BAGES-BERGUEDÀ,130,ALT BERGUEDÀ,0,Home,40 a 44,161,132,128
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,310,RUBÍ 2,0,Home,0 a 11,1486,285,30
12/01/2022,7100,ALT PIRINEU I ARAN,03,Pallars,7164,ALT PIRINEU,259,TREMP,1,Dona,25 a 29,191,154,151
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,248,TERRASSA B,1,Dona,25 a 29,718,590,562
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7849,BARCELONA SANTS-MONTJUÏC,038,BARCELONA 3-G,0,Home,12 a 14,239,167,125
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,279,BADALONA 8,0,Home,45 a 49,548,507,498
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,222,SANTA COLOMA DE GRAMENET 1,1,Dona,35 a 39,680,577,562
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,273,BADALONA 2,1,Dona,80 o més,858,819,808
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7848,BARCELONA LES CORTS,039,BARCELONA 4-A,1,Dona,12 a 14,344,258,176
12/01/2022,6200,CAMP DE TARRAGONA,09,Tarragonès,6258,TARRAGONÈS-BAIX PENEDÈS,240,TARRAGONA 2,1,Dona,70 a 74,616,577,567
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,196,SABADELL 5,1,Dona,25 a 29,537,461,450
12/01/2022,6100,LLEIDA,05,Lleida,6156,LLEIDA,138,LLEIDA 4,1,Dona,12 a 14,549,380,294
12/01/2022,6700,CATALUNYA CENTRAL,59,Bages i Solsonès,6763,SOLSONÈS-BAGES-BERGUEDÀ,211,NAVARCLES - SANT FRUITÓS DE BAGES,0,Home,55 a 59,797,740,726
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,399,CASTELLBISBAL,0,Home,60 a 64,373,344,342
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,191,SABADELL 1B,1,Dona,15 a 19,569,529,515
12/01/2022,6700,CATALUNYA CENTRAL,59,Bages i Solsonès,6763,SOLSONÈS-BAGES-BERGUEDÀ,148,MANRESA 4,1,Dona,65 a 69,626,561,546
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7855,BARCELONA SANT ANDREU,395,BARCELONA 9-H,0,Home,40 a 44,1176,1033,1016
12/01/2022,7803,BARCELONA CIUTAT,47,Barcelona Nord,7855,BARCELONA SANT ANDREU,069,BARCELONA 9-E,1,Dona,45 a 49,731,672,662
12/01/2022,6700,CATALUNYA CENTRAL,19,Anoia,6735,ANOIA,131,ANOIA RURAL,0,Home,40 a 44,460,391,380
12/01/2022,7802,METROPOLITANA NORD,33,Maresme Central,7867,BARCELONÈS NORD I MARESME,271,VILASSAR DE MAR,0,Home,15 a 19,836,761,746
12/01/2022,7802,METROPOLITANA NORD,66,Vallès Occidental Oest,7843,VALLÈS OCCIDENTAL OEST,248,TERRASSA B,1,Dona,35 a 39,1093,935,895
12/01/2022,7802,METROPOLITANA NORD,35,Vallès Occidental Est,7844,VALLÈS OCCIDENTAL EST,386,RIPOLLET-1,0,Home,65 a 69,431,400,391
12/01/2022,7803,BARCELONA CIUTAT,46,Barcelona Esquerra,7851,BARCELONA EIXAMPLE,021,BARCELONA 2-A,0,Home,40 a 44,1632,1368,1341
12/01/2022,7801,METROPOLITANA SUD,61,Alt Penedès,7865,ALT PENEDÈS-GARRAF,176,PENEDÈS RURAL,1,Dona,35 a 39,948,769,752
12/01/2022,7100,ALT PIRINEU I ARAN,02,Cerdanya,7164,ALT PIRINEU,103,LA CERDANYA,0,Home,40 a 44,742,594,577
12/01/2022,7802,METROPOLITANA NORD,30,Barcelonès Nord i Baix Maresme,7867,BARCELONÈS NORD I MARESME,225,SANTA COLOMA DE GRAMENET 4,1,Dona,50 a 54,861,791,786
